player_id,name,pos,ppg,g,ppg_next,g_next,age,year,rank0,played_next,d,band
00-0032791,Jakeem Grant,WR,6.235714285714286,14,2.9,15.0,28.862422997946613,2021,94.0,True,-3.335714285714286,28-29
00-0032950,Carson Wentz,QB,16.533333333333335,12,15.648235294117649,17.0,28.695414099931554,2021,21.0,True,-0.885098039215686,28-29
00-0032972,Devontae Booker,RB,5.713333333333334,15,9.00625,16.0,29.28952772073922,2021,63.0,True,3.292916666666666,29-30
00-0032977,Rashard Higgins,WR,10.200000000000001,12,4.791666666666667,12.0,26.926762491444215,2021,54.0,True,-5.408333333333334,25-27
00-0032980,Marcus Johnson,WR,4.555555555555555,9,3.7571428571428567,7.0,27.09924709103354,2021,111.0,False,-0.7984126984126987,25-27
00-0032986,J.P. Holtz,TE,0.0,9,0.0,5.0,28.035592060232716,2021,77.0,False,0.0,28-29
00-0033006,Jaydon Mickens,WR,1.2799999999999998,10,0.2727272727272727,11.0,27.38945927446954,2021,142.0,True,-1.007272727272727,25-27
00-0033009,Tyler Boyd,WR,13.042666666666667,15,11.58375,16.0,26.819986310746064,2021,37.0,True,-1.458916666666667,25-27
00-0033025,Jalen Richard,RB,3.930769230769231,13,2.5777777777777775,9.0,27.904175222450377,2021,77.0,True,-1.3529914529914535,27-28
00-0033040,Tyreek Hill,WR,22.660000000000004,15,17.705882352941178,17.0,27.529089664613277,2021,2.0,True,-4.954117647058826,25-27
00-0033045,Ezekiel Elliott,RB,15.313333333333333,15,15.18,17.0,26.138261464750173,2021,14.0,True,-0.13333333333333286,25-26
00-0033090,Hunter Henry,TE,10.37857142857143,14,10.26875,16.0,26.759753593429156,2021,11.0,True,-0.10982142857142918,25-27
00-0033094,Marvin Hall,WR,5.618181818181818,11,2.0,1.0,28.418891170431213,2021,100.0,False,-3.618181818181818,28-29
00-0033106,Jared Goff,QB,15.998666666666667,15,13.892857142857142,14.0,26.90759753593429,2021,23.0,True,-2.1058095238095245,25-27
00-0033110,Tyler Higbee,TE,8.546666666666665,15,9.8,15.0,28.689938398357288,2021,22.0,True,1.2533333333333356,28-29
00-0033111,Pharoh Cooper,WR,0.82,15,0.95,8.0,26.51334702258727,2021,150.0,True,0.13,25-27
00-0033114,Mike Thomas,WR,2.525,12,1.4571428571428573,7.0,27.069130732375086,2021,131.0,False,-1.0678571428571426,25-27
00-0033118,Kenyan Drake,RB,13.213333333333333,15,8.541666666666666,12.0,27.62217659137577,2021,25.0,True,-4.671666666666667,27-28
00-0033119,Jacoby Brissett,QB,1.870909090909091,11,7.232000000000001,10.0,28.747433264887064,2021,36.0,True,5.36109090909091,28-29
00-0033127,Will Fuller,WR,17.854545454545455,11,4.3,2.0,27.4031485284052,2021,8.0,False,-13.554545454545455,25-27
00-0033217,Mo Alie-Cox,TE,5.8500000000000005,14,4.68235294117647,17.0,27.975359342915812,2021,34.0,True,-1.1676470588235306,25-27
00-0033251,Zach Pascal,WR,8.55625,16,5.90625,16.0,26.729637234770706,2021,67.0,True,-2.6500000000000004,25-27
00-0033258,Darrell Daniels,TE,2.5777777777777775,9,0.1,10.0,26.80082135523614,2021,65.0,True,-2.4777777777777774,25-27
00-0033282,Curtis Samuel,WR,14.44,15,1.9600000000000002,5.0,25.08145106091718,2021,28.0,False,-12.479999999999999,25-27
00-0033288,George Kittle,TE,16.0125,8,14.464285714285714,14.0,27.920602327173167,2021,3.0,True,-1.5482142857142858,25-27
00-0033292,Trent Taylor,WR,1.55,12,1.5250000000000001,4.0,27.364818617385353,2021,140.0,False,-0.02499999999999991,25-27
00-0033293,Aaron Jones,RB,19.135714285714283,14,15.466666666666667,15.0,26.77344284736482,2021,4.0,True,-3.669047619047616,25-26
00-0033296,Alex Armah,RB,0.6416666666666667,12,1.0222222222222221,9.0,27.318275154004105,2021,99.0,True,0.3805555555555554,27-28
00-0033307,Kendrick Bourne,WR,8.646666666666668,15,10.617647058823529,17.0,26.102669404517453,2021,66.0,True,1.9709803921568607,25-27
00-0033308,Matt Breida,RB,4.2,10,6.1000000000000005,7.0,26.532511978097194,2021,74.0,False,1.9000000000000004,25-26
00-0033319,Nick Mullens,QB,11.628,10,9.879999999999999,1.0,26.47501711156742,2021,31.0,False,-1.748000000000001,25-27
00-0033338,Cethan Carter,TE,0.7923076923076924,13,0.45,8.0,26.015058179329227,2021,74.0,True,-0.34230769230769237,25-27
00-0033357,Taysom Hill,TE,9.78875,16,10.393333333333334,12.0,31.04996577686516,2021,13.0,True,0.6045833333333341,30-31
00-0033367,C.J. Board,WR,1.9454545454545453,11,1.616666666666667,6.0,27.745379876796715,2021,136.0,False,-0.3287878787878784,25-27
00-0033375,Tim Patrick,WR,11.046666666666669,15,9.775,16.0,27.797399041752225,2021,49.5,True,-1.2716666666666683,25-27
00-0033376,Patrick Ricard,RB,1.9333333333333331,9,2.5875,8.0,27.290896646132786,2021,93.0,True,0.6541666666666668,27-28
00-0033387,Jacob Hollister,TE,5.06923076923077,13,2.9285714285714284,7.0,27.811088295687885,2021,41.0,False,-2.1406593406593415,25-27
00-0033439,Pharaoh Brown,TE,4.23,10,2.930769230769231,13.0,27.353867214236825,2021,48.0,True,-1.2992307692307694,25-27
00-0033455,Anthony Firkser,TE,5.680000000000001,15,4.873333333333334,15.0,26.55715263518138,2021,36.0,True,-0.8066666666666666,25-27
00-0033466,Isaiah McKenzie,WR,6.6386666666666665,15,3.733333333333333,15.0,26.42299794661191,2021,92.0,True,-2.9053333333333335,25-27
00-0033471,Isaiah Ford,WR,6.177777777777778,9,4.01,10.0,25.585215605749486,2021,96.0,True,-2.1677777777777782,25-27
00-0033526,Samaje Perine,RB,5.4750000000000005,12,5.546666666666667,15.0,25.984941820670773,2021,64.0,True,0.07166666666666632,25-26
00-0033536,Mike Williams,WR,11.192857142857141,14,15.787500000000001,16.0,26.934976043805612,2021,48.0,True,4.59464285714286,25-27
00-0033537,Deshaun Watson,QB,23.0825,16,,,25.99041752224504,2021,5.0,False,,25-27
00-0033553,James Conner,RB,13.353846153846153,13,17.18,15.0,26.351813826146476,2021,24.0,True,3.826153846153847,25-26
00-0033555,Mack Hollins,WR,3.4181818181818184,11,4.02,15.0,27.983572895277206,2021,122.0,True,0.6018181818181811,25-27
00-0033567,Brian Hill,RB,5.9625,16,0.0,1.0,25.83709787816564,2021,62.0,False,-5.9625,25-26
00-0033572,Jamal Agnew,WR,2.2285714285714286,14,8.2,10.0,26.439425051334702,2021,132.0,True,5.971428571428571,25-27
00-0033589,David Moore,WR,7.425000000000001,16,0.0,2.0,26.652977412731005,2021,81.0,False,-7.425000000000001,25-27
00-0033591,Noah Brown,WR,2.98,10,3.822222222222222,9.0,25.678302532511978,2021,128.0,True,0.842222222222222,25-27
00-0033594,Chris Carson,RB,15.65,12,12.025,4.0,26.98425735797399,2021,12.0,False,-3.625,25-26
00-0033681,Keelan Cole,WR,9.80625,16,5.635714285714286,14.0,28.39151266255989,2021,59.0,True,-4.170535714285714,28-29
00-0033699,Austin Ekeler,RB,16.53,10,21.675,16.0,26.31895961670089,2021,9.0,True,5.145,25-26
00-0033725,Corey Clement,RB,2.1,10,2.627272727272727,11.0,26.855578370978783,2021,91.0,True,0.5272727272727269,25-26
00-0033733,Greg Ward,WR,8.31875,16,3.4579999999999997,10.0,26.16563997262149,2021,69.0,True,-4.8607499999999995,25-27
00-0033757,Robert Tonyan,TE,11.773333333333333,15,6.3,8.0,27.364818617385353,2021,5.0,True,-5.473333333333334,25-27
00-0033854,Dare Ogunbowale,RB,2.9899999999999998,10,3.853846153846154,13.0,27.353867214236825,2021,84.0,True,0.8638461538461542,27-28
00-0033856,Leonard Fournette,RB,11.25,12,18.685714285714287,14.0,26.64476386036961,2021,30.0,True,7.435714285714287,25-26
00-0033857,JuJu Smith-Schuster,WR,14.63125,16,6.960000000000001,5.0,24.799452429842574,2021,25.0,False,-7.671249999999999,25-27
00-0033858,Jonnu Smith,TE,10.014285714285714,14,4.2125,16.0,26.053388090349078,2021,12.0,True,-5.801785714285714,25-27
00-0033869,Mitchell Trubisky,QB,15.370000000000001,10,1.624,5.0,27.058179329226558,2021,25.0,False,-13.746,25-27
00-0033871,Corey Davis,WR,14.207142857142857,14,11.855555555555556,9.0,26.663928815879533,2021,32.0,True,-2.3515873015873012,25-27
00-0033873,Patrick Mahomes,QB,26.026666666666667,15,22.215294117647062,17.0,25.982203969883642,2021,1.0,True,-3.8113725490196053,25-27
00-0033881,Evan Engram,TE,8.90625,16,6.833333333333333,15.0,27.02258726899384,2021,19.0,True,-2.072916666666667,25-27
00-0033885,David Njoku,TE,4.754545454545454,11,7.273333333333334,15.0,25.169062286105408,2021,46.0,True,2.5187878787878804,25-27
00-0033891,Zay Jones,WR,3.3236363636363637,11,7.16,15.0,26.45037645448323,2021,124.0,True,3.8363636363636364,25-27
00-0033893,Dalvin Cook,RB,26.2,14,17.176923076923078,13.0,26.086242299794662,2021,1.0,True,-9.023076923076921,25-26
00-0033895,Gerald Everett,TE,6.193333333333333,15,7.8533333333333335,15.0,27.211498973305954,2021,31.0,True,1.6600000000000001,25-27
00-0033896,Adam Shaheen,TE,3.4615384615384617,13,3.2857142857142856,7.0,26.88021902806297,2021,59.0,False,-0.1758241758241761,25-27
00-0033906,Alvin Kamara,RB,25.486666666666668,15,18.861538461538462,13.0,26.130047912388775,2021,2.0,True,-6.625128205128206,25-26
00-0033908,Cooper Kupp,WR,14.346666666666668,15,26.823529411764707,17.0,28.238193018480494,2021,29.0,True,12.476862745098039,28-29
00-0033921,Chris Godwin Jr.,WR,16.041666666666668,12,17.85,14.0,25.53593429158111,2021,15.0,True,1.8083333333333336,25-27
00-0033923,Kareem Hunt,RB,13.84375,16,13.75,8.0,26.09719370294319,2021,20.0,True,-0.09375,25-26
00-0033943,Josh Reynolds,WR,7.89375,16,7.327272727272727,11.0,26.56536618754278,2021,74.0,True,-0.5664772727272727,25-27
00-0033948,Jamaal Williams,RB,9.078571428571427,14,9.215384615384615,13.0,26.439425051334702,2021,40.0,True,0.13681318681318722,25-26
00-0033950,Wayne Gallman,RB,9.971428571428572,14,1.9285714285714286,7.0,26.94318959616701,2021,35.0,False,-8.042857142857143,25-26
00-0033955,Jeremy McNichols,RB,2.926666666666667,15,5.661538461538462,13.0,25.70841889117043,2021,85.0,True,2.7348717948717947,25-26
00-0034011,Dan Arnold,TE,6.453333333333333,15,6.890909090909091,11.0,26.491444216290212,2021,28.0,True,0.4375757575757575,25-27
00-0034073,Ross Dwelley,TE,4.125,12,3.775,4.0,26.622861054072555,2021,51.5,False,-0.3500000000000001,25-27
00-0034104,Cam Sims,WR,6.746153846153846,13,4.066666666666666,12.0,25.678302532511978,2021,90.0,True,-2.6794871794871797,25-27
00-0034109,Phillip Lindsay,RB,6.2727272727272725,11,3.242857142857143,14.0,27.132101300479125,2021,58.0,True,-3.0298701298701296,27-28
00-0034115,Jeff Wilson,RB,13.481818181818182,11,6.8125,8.0,25.817932922655714,2021,23.0,True,-6.669318181818182,25-26
00-0034132,Christian Blake,WR,2.71,10,0.7222222222222222,9.0,25.256673511293634,2021,130.0,True,-1.9877777777777776,25-27
00-0034159,Will Dissly,TE,4.073333333333333,15,3.853846153846154,13.0,25.17453798767967,2021,53.0,True,-0.21948717948717933,25-27
00-0034164,Trenton Cannon,RB,0.6583333333333334,12,0.04,10.0,27.134839151266256,2021,98.0,True,-0.6183333333333334,27-28
00-0034177,Tim Boyle,QB,-0.11250000000000002,8,6.085,4.0,26.937713894592743,2021,37.0,False,6.1975,25-27
00-0034184,Gus Edwards,RB,8.2,16,,,26.412046543463383,2021,47.0,False,,25-26
00-0034192,Nick Keizer,TE,0.9363636363636364,11,,,26.360027378507873,2021,73.0,False,,25-27
00-0034208,Mike Boone,RB,1.4900000000000002,10,2.566666666666667,3.0,26.116358658453116,2021,96.0,False,1.0766666666666667,25-26
00-0034270,Tyler Conklin,TE,4.933333333333334,9,8.13529411764706,17.0,26.116358658453116,2021,42.0,True,3.2019607843137265,25-27
00-0034272,Marquez Valdes-Scantling,WR,9.914285714285715,14,8.045454545454545,11.0,26.91854893908282,2021,58.0,True,-1.8688311688311696,25-27
00-0034279,Equanimeous St. Brown,WR,3.1750000000000003,8,1.6833333333333336,12.0,24.944558521560573,2021,125.0,True,-1.4916666666666667,25-27
00-0034286,Richie James,WR,6.99,10,,,26.015058179329227,2021,86.0,False,,25-27
00-0034301,Darrel Williams,RB,4.1923076923076925,13,11.617647058823529,17.0,26.406570841889117,2021,75.0,True,7.4253393665158365,25-26
00-0034309,Chad Beebe,WR,4.341666666666667,12,,,27.277207392197127,2021,113.0,False,,25-27
00-0034331,Jaylen Samuels,RB,1.822222222222222,9,1.7666666666666668,3.0,25.141683778234086,2021,94.0,False,-0.055555555555555136,25-26
00-0034349,Kerryon Johnson,RB,5.128571428571428,14,,,24.197125256673512,2021,68.0,False,,<=24
00-0034351,Dallas Goedert,TE,10.718181818181819,11,11.2,15.0,26.68583162217659,2021,9.0,True,0.4818181818181806,25-27
00-0034353,Anthony Miller,WR,6.79375,16,4.833333333333333,3.0,26.921286789869953,2021,89.0,False,-1.9604166666666671,25-27
00-0034364,Jordan Akins,TE,6.438461538461539,13,3.475,12.0,29.39356605065024,2021,29.0,True,-2.9634615384615386,28-29
00-0034365,Ian Thomas,TE,3.1153846153846154,13,2.628571428571429,14.0,25.2621492128679,2021,61.0,True,-0.4868131868131864,25-27
00-0034366,Keke Coutee,WR,11.3125,8,1.5,1.0,24.654346338124572,2021,46.0,False,-9.8125,25-27
00-0034367,Nyheim Hines,RB,12.075,16,6.858823529411764,17.0,24.826830937713893,2021,27.0,True,-5.216176470588235,25-26
00-0034370,DaeSean Hamilton,WR,5.191666666666666,12,,,26.50513347022587,2021,105.0,False,,25-27
00-0034378,Ito Smith,RB,4.0928571428571425,14,6.4,1.0,25.998631074606433,2021,76.0,False,2.307142857142858,25-26
00-0034383,Dalton Schultz,TE,9.15625,16,12.282352941176471,17.0,25.166324435318277,2021,17.0,True,3.1261029411764714,25-27
00-0034400,Jordan Wilkins,RB,4.7153846153846155,13,0.0,2.0,27.148528405201915,2021,70.0,False,-4.7153846153846155,27-28
00-0034407,Ray-Ray McCloud,WR,2.1375,16,4.2625,16.0,24.903490759753595,2021,133.0,True,2.125,25-27
00-0034411,Russell Gage,WR,11.41,16,12.76923076923077,13.0,25.634496919917865,2021,45.0,True,1.35923076923077,25-27
00-0034414,Boston Scott,RB,5.9750000000000005,16,8.963636363636363,11.0,26.373716632443532,2021,61.0,True,2.9886363636363624,25-26
00-0034418,Cedrick Wilson Jr.,WR,4.086153846153847,13,10.772857142857143,14.0,25.806981519507186,2021,115.0,True,6.686703296703296,25-27
00-0034419,Braxton Berrios,WR,6.08125,16,7.56875,16.0,25.930184804928132,2021,97.0,True,1.4874999999999998,25-27
00-0034426,Javon Wims,WR,1.7,10,,,26.99794661190965,2021,139.0,False,,25-27
00-0034439,Ryan Izzo,TE,3.0900000000000003,10,,,25.72210814510609,2021,62.0,False,,25-27
00-0034440,Justin Jackson,RB,8.162500000000001,8,6.157142857142858,14.0,25.385352498288842,2021,48.0,True,-2.005357142857143,25-26
00-0034457,Josh Adams,RB,4.575,8,,,24.865160848733744,2021,71.0,False,,25-26
00-0034487,Trent Sherfield,WR,1.1111111111111112,9,1.9749999999999999,12.0,25.53867214236824,2021,146.0,True,0.8638888888888887,25-27
00-0034521,Allen Lazard,WR,9.930000000000001,10,10.178571428571429,14.0,25.749486652977414,2021,57.0,True,0.24857142857142733,25-27
00-0034597,Ryan Nall,RB,2.3,9,0.36,5.0,25.7056810403833,2021,89.0,False,-1.94,25-26
00-0034646,Brandon Powell,WR,1.9733333333333334,15,1.0,6.0,25.9958932238193,2021,134.0,False,-0.9733333333333334,25-27
00-0034652,Cameron Batson,WR,3.0,10,2.75,4.0,25.724845995893222,2021,127.0,False,-0.25,25-27
00-0034676,James Washington,WR,6.2,16,4.386666666666667,15.0,25.440109514031484,2021,95.0,True,-1.8133333333333335,25-27
00-0034681,Chase Edmonds,RB,10.5,16,12.191666666666668,12.0,25.409993155373034,2021,33.0,True,1.6916666666666682,25-26
00-0034686,Auden Tate,WR,3.625,8,3.225,4.0,24.59958932238193,2021,120.0,False,-0.3999999999999999,25-27
00-0034753,Mark Andrews,TE,12.150000000000002,14,18.15294117647059,17.0,26.012320328542096,2021,4.0,True,6.002941176470589,25-27
00-0034764,Michael Gallup,WR,11.01875,16,10.333333333333334,9.0,25.519507186858316,2021,51.0,True,-0.6854166666666668,25-27
00-0034765,Tre'Quan Smith,WR,7.93076923076923,13,8.77,10.0,25.675564681724847,2021,72.0,True,0.8392307692307694,25-27
00-0034766,Chris Herndon,TE,6.141666666666667,12,2.3333333333333335,6.0,25.54688569472964,2021,32.0,False,-3.808333333333333,25-27
00-0034775,Christian Kirk,WR,10.564285714285715,14,12.301176470588235,17.0,24.810403832991103,2021,53.0,True,1.73689075630252,25-27
00-0034777,DJ Chark,WR,11.930769230769231,13,11.466666666666669,3.0,24.9637234770705,2021,41.0,False,-0.46410256410256245,25-27
00-0034788,Jaeden Graham,TE,0.6875,8,,,25.919233401779604,2021,75.0,False,,25-27
00-0034791,Nick Chubb,RB,18.808333333333334,12,16.45,14.0,25.7056810403833,2021,5.0,True,-2.3583333333333343,25-26
00-0034796,Lamar Jackson,QB,22.585333333333335,15,21.165000000000003,12.0,24.673511293634498,2021,6.0,True,-1.420333333333332,25-27
00-0034798,Durham Smythe,TE,4.523076923076923,13,4.375,16.0,26.088980150581794,2021,47.0,True,-0.148076923076923,25-27
00-0034799,Kalen Ballage,RB,8.536363636363637,11,0.8,8.0,25.71937029431896,2021,44.0,True,-7.736363636363637,25-26
00-0034816,Ronald Jones,RB,14.164285714285715,14,5.28,15.0,24.10403832991102,2021,18.0,True,-8.884285714285713,<=24
00-0034827,DJ Moore,WR,14.5,15,14.235294117647058,17.0,24.407939767282684,2021,27.0,True,-0.264705882352942,<=24
00-0034829,Mike Gesicki,TE,10.72,15,9.794117647058824,17.0,25.93839835728953,2021,8.0,True,-0.9258823529411764,25-27
00-0034830,Hayden Hurst,TE,9.31875,16,5.341666666666666,12.0,28.046543463381244,2021,16.0,True,-3.9770833333333337,28-29
00-0034837,Calvin Ridley,WR,19.566666666666666,15,14.220000000000002,5.0,26.72416153319644,2021,4.0,False,-5.346666666666664,25-27
00-0034838,Royce Freeman,RB,3.372727272727273,11,2.8833333333333333,12.0,25.544147843942504,2021,82.0,True,-0.4893939393939397,25-26
00-0034845,Sony Michel,RB,9.787500000000001,8,8.958823529411765,17.0,26.562628336755647,2021,37.0,True,-0.8286764705882366,25-26
00-0034855,Baker Mayfield,QB,15.53875,16,12.921428571428573,14.0,26.409308692676248,2021,24.0,True,-2.6173214285714277,25-27
00-0034857,Josh Allen,QB,25.75375,16,23.857647058823527,17.0,25.305954825462013,2021,2.0,True,-1.8961029411764727,25-27
00-0034869,Sam Darnold,QB,11.168333333333335,12,13.106666666666667,12.0,24.265571526351813,2021,33.0,True,1.9383333333333326,<=24
00-0034928,Steven Sims,WR,5.108333333333333,12,,,24.44626967830253,2021,106.0,False,,<=24
00-0034960,Jakobi Meyers,WR,12.126666666666667,12,11.64375,16.0,24.83504449007529,2021,40.0,True,-0.4829166666666662,25-27
00-0034970,Irv Smith,TE,7.576923076923077,13,,,23.08829568788501,2021,24.0,False,,<=24
00-0034972,Alexander Mattison,RB,6.915384615384616,13,8.24375,16.0,23.227926078028748,2021,53.0,True,1.3283653846153847,<=24
00-0034975,Justice Hill,RB,1.1818181818181819,11,,,23.822039698836413,2021,97.0,False,,<=24
00-0034981,Foster Moreau,TE,4.125,8,5.6866666666666665,15.0,24.347707049965777,2021,51.5,True,1.5616666666666665,<=24
00-0034983,Hunter Renfrow,WR,8.225,16,15.505882352941178,17.0,25.72210814510609,2021,70.0,True,7.280882352941179,25-27
00-0034988,Kaden Smith,TE,1.9466666666666665,15,1.5750000000000002,4.0,24.380561259411362,2021,69.0,False,-0.37166666666666637,<=24
00-0035006,Bisi Johnson,WR,3.8777777777777778,9,,,24.484599589322382,2021,118.0,False,,<=24
00-0035021,Ashton Dulin,WR,0.9400000000000001,10,2.84375,16.0,24.32306639288159,2021,147.0,True,1.90375,<=24
00-0035140,Mecole Hardman,WR,8.13125,16,8.376470588235295,17.0,23.498973305954827,2021,71.0,True,0.2452205882352949,<=24
00-0035181,Darrius Shepherd,WR,1.2,8,,,25.859000684462696,2021,144.0,False,,25-27
00-0035208,Olamide Zaccheaus,WR,5.49,10,5.986666666666666,15.0,24.134154688569474,2021,103.0,True,0.49666666666666615,<=24
00-0035215,Deonte Harty,WR,5.522222222222222,9,8.853846153846153,13.0,23.76728268309377,2021,102.0,True,3.3316239316239304,<=24
00-0035216,Diontae Johnson,WR,15.120000000000001,15,17.431250000000002,16.0,25.182751540041068,2021,22.0,True,2.311250000000001,25-27
00-0035217,Benny Snell,RB,5.193333333333333,15,0.8187500000000001,16.0,23.534565366187543,2021,67.0,True,-4.374583333333334,<=24
00-0035228,Kyler Murray,QB,24.35875,16,22.034285714285716,14.0,24.093086926762492,2021,3.0,True,-2.324464285714285,<=24
00-0035229,T.J. Hockenson,TE,10.95625,16,12.108333333333334,12.0,24.188911704312115,2021,7.0,True,1.1520833333333336,<=24
00-0035243,Miles Sanders,RB,14.700000000000001,12,10.266666666666667,12.0,24.361396303901437,2021,17.0,True,-4.433333333333334,<=24
00-0035250,Devin Singletary,RB,8.975,16,11.811764705882354,17.0,24.019164955509925,2021,42.0,True,2.836764705882354,<=24
00-0035261,Tony Pollard,RB,7.55,16,11.04,15.0,24.36413415468857,2021,52.0,True,3.4899999999999993,<=24
00-0035287,KeeSean Johnson,WR,4.0375000000000005,8,,,24.919917864476385,2021,116.0,False,,25-27
00-0035289,Gardner Minshew,QB,17.85111111111111,9,11.22,3.0,25.319644079397673,2021,14.0,False,-6.6311111111111085,25-27
00-0035298,Scott Miller,WR,7.428571428571429,14,3.1833333333333336,6.0,24.112251882272417,2021,80.0,False,-4.245238095238095,<=24
00-0035311,Myles Gaskin,RB,16.42,10,10.211764705882352,17.0,24.566735112936346,2021,10.0,True,-6.2082352941176495,25-26
00-0035329,Donald Parham,TE,3.9909090909090907,11,4.538461538461538,13.0,24.0684462696783,2021,54.0,True,0.5475524475524476,<=24
00-0035342,Patrick Laird,RB,2.4444444444444446,9,1.7,3.0,26.067077344284737,2021,88.0,False,-0.7444444444444447,25-26
00-0035350,Preston Williams,WR,9.5375,8,2.3,6.0,24.45722108145106,2021,61.0,False,-7.2375,<=24
00-0035414,Jalen Guyton,WR,6.06875,16,6.075,16.0,24.26009582477755,2021,98.0,True,0.006250000000000533,<=24
00-0035457,Tyron Johnson,WR,7.2272727272727275,11,0.5142857142857143,7.0,25.672826830937716,2021,83.0,False,-6.712987012987013,25-27
00-0035480,Malik Taylor,WR,1.85,10,0.48571428571428577,7.0,25.72210814510609,2021,138.0,False,-1.3642857142857143,25-27
00-0035510,Jeff Smith,WR,3.744444444444445,9,2.1333333333333333,9.0,24.38877481177276,2021,119.0,True,-1.6111111111111116,<=24
00-0035527,Andy Isabella,WR,4.981818181818182,11,0.7666666666666666,3.0,24.810403832991103,2021,107.0,False,-4.215151515151516,25-27
00-0035535,Darius Slayton,WR,9.0,16,5.276923076923078,13.0,24.659822039698838,2021,63.0,True,-3.7230769230769223,25-27
00-0035537,Ty Johnson,RB,6.027272727272727,11,7.8,15.0,23.980835044490075,2021,60.0,True,1.7727272727272725,<=24
00-0035592,Travis Fulgham,WR,9.783333333333333,12,,,25.99315537303217,2021,60.0,False,,25-27
00-0035594,Travis Homer,RB,3.644444444444444,9,4.414285714285714,14.0,23.093771389459274,2021,80.0,True,0.7698412698412698,<=24
00-0035621,Nsimba Webster,WR,0.0,16,0.0,6.0,25.620807665982205,2021,154.5,False,0.0,25-27
00-0035624,N'Keal Harry,TE,5.684615384615385,13,3.04,10.0,23.731690622861056,2021,35.0,True,-2.644615384615385,<=24
00-0035628,D'Ernest Johnson,RB,1.5,14,8.46923076923077,13.0,25.53593429158111,2021,95.0,True,6.969230769230769,25-26
00-0035631,Drew Sample,TE,4.93125,16,1.9100000000000001,10.0,25.401779603011637,2021,43.0,True,-3.02125,25-27
00-0035640,DK Metcalf,WR,17.425,16,14.458823529411765,17.0,23.73990417522245,2021,10.0,True,-2.966176470588236,<=24
00-0035644,Noah Fant,TE,10.664285714285715,14,9.9375,16.0,23.805612594113622,2021,10.0,True,-0.7267857142857146,<=24
00-0035645,Gunner Olszewski,WR,1.9615384615384615,13,0.375,16.0,24.788501026694046,2021,135.0,True,-1.5865384615384615,25-27
00-0035657,Damien Harris,RB,10.030000000000001,10,15.006666666666666,15.0,24.577686516084874,2021,34.0,True,4.976666666666665,25-26
00-0035659,Terry McLaurin,WR,15.22,15,12.911764705882353,17.0,25.987679671457904,2021,20.0,True,-2.3082352941176474,25-27
00-0035662,Marquise Brown,WR,11.53125,16,14.55,16.0,24.268309377138944,2021,44.0,True,3.0187500000000007,<=24
00-0035664,Darrell Henderson,RB,8.886666666666667,15,13.616666666666667,12.0,24.060232717316907,2021,43.0,True,4.73,<=24
00-0035671,Jace Sternberger,TE,3.675,8,,,25.207392197125255,2021,56.0,False,,25-27
00-0035676,A.J. Brown,WR,18.107142857142858,14,14.261538461538462,13.0,24.197125256673512,2021,6.0,True,-3.8456043956043953,<=24
00-0035685,David Montgomery,RB,18.253333333333334,15,15.461538461538462,13.0,24.26009582477755,2021,7.0,True,-2.791794871794872,<=24
00-0035689,Dawson Knox,TE,6.072727272727272,11,11.04,15.0,24.82135523613963,2021,33.0,True,4.967272727272727,25-27
00-0035700,Josh Jacobs,RB,15.82,15,15.466666666666667,15.0,23.578370978781656,2021,11.0,True,-0.3533333333333335,<=24
00-0035703,Miles Boykin,WR,4.971428571428571,14,1.6,1.0,24.91170431211499,2021,108.0,False,-3.3714285714285706,25-27
00-0035704,Drew Lock,QB,13.947692307692307,13,8.646666666666667,6.0,24.83230663928816,2021,27.0,False,-5.301025641025641,25-27
00-0035710,Daniel Jones,QB,12.858571428571429,14,15.956363636363637,11.0,24.290212183436,2021,29.0,True,3.0977922077922084,<=24
00-0035726,Jakob Johnson,RB,2.1875,8,1.3833333333333335,6.0,26.7378507871321,2021,90.0,False,-0.8041666666666665,25-26
00-0035831,James Robinson,RB,18.742857142857144,14,12.635714285714286,14.0,23.08829568788501,2021,6.0,True,-6.107142857142858,<=24
00-0036133,James Proche,WR,0.18461538461538465,13,5.171428571428572,7.0,24.971937029431896,2021,152.0,False,4.986813186813187,25-27
00-0036142,Isaiah Wright,WR,4.390909090909091,11,,,24.657084188911703,2021,112.0,False,,25-27
00-0036158,J.K. Dobbins,RB,11.633333333333333,15,,,22.732375085557837,2021,29.0,False,,<=24
00-0036182,Nick Westbrook-Ikhine,WR,0.9222222222222223,9,7.273333333333334,15.0,24.473648186173854,2021,148.0,True,6.351111111111112,<=24
00-0036196,Gabe Davis,WR,8.65,16,8.493333333333334,15.0,22.529774127310063,2021,65.0,True,-0.1566666666666663,<=24
00-0036212,Tua Tagovailoa,QB,13.546000000000001,10,13.916923076923077,13.0,23.526351813826146,2021,28.0,True,0.37092307692307536,<=24
00-0036219,Marquez Callaway,WR,4.699999999999999,9,9.01764705882353,17.0,23.457905544147845,2021,110.0,True,4.31764705882353,<=24
00-0036223,Jonathan Taylor,RB,17.78666666666667,15,23.8,17.0,22.642026009582477,2021,8.0,True,6.013333333333332,<=24
00-0036232,Harrison Bryant,TE,5.15,12,4.153333333333333,15.0,23.38398357289528,2021,40.0,True,-0.996666666666667,<=24
00-0036233,Donovan Peoples-Jones,WR,4.866666666666667,12,8.553846153846154,13.0,22.55715263518138,2021,109.0,True,3.6871794871794865,<=24
